movie_id,genre_id
27022,28
27022,35
27022,18
27023,35
27029,18
27040,80
27040,9648
27040,53
27046,35
27046,18
27046,10749
27064,18
27085,12
27085,14
27085,878
27090,18
27122,27
27122,53
27150,28
27150,27
27150,878
27150,53
27191,28
27191,18
27191,10749
27205,28
27205,53
27205,878
27205,9648
27205,12
27230,18
27230,27
27236,18
27270,28
27270,12
27270,878
27274,35
27274,27
27274,878
27303,18
27303,53
27322,35
27322,18
27322,10749
27323,35
27328,27
27346,27
27367,18
27367,10749
27367,10752
27387,80
27387,18
27390,35
27390,27
27412,35
27412,27
27414,53
27414,27
27418,12
27418,18
27418,28
27418,53
27429,27
27429,878
27431,27
27431,9648
27431,53
27432,18
27449,18
27449,10749
27476,27
27476,35
27495,27
27503,18
27503,27
27503,10749
27505,80
27505,18
27505,10749
27506,18
27506,9648
27507,18
27509,80
27509,18
27509,27
27511,18
27511,10749
27511,53
27545,27
27545,878
27548,27
27549,28
27549,12
27549,14
27549,878
27554,18
27554,10749
27561,35
27561,80
27569,18
27573,28
27576,28
27576,9648
27576,53
27578,53
27578,12
27578,28
27579,80
27579,18
27579,53
27581,28
27581,35
27581,80
27582,28
27582,53
27582,80
27585,18
27586,18
27586,10402
27601,35
27601,27
27636,9648
27636,27
27645,14
27645,35
27645,99
27645,878
27645,10402
27646,27
27662,27
27662,878
27671,27
27671,53
27696,27
27711,27
27712,27
27723,35
27725,12
27725,18
27725,53
27725,80
27740,27
27759,28
27759,18
27759,36
27770,27
27791,27
27793,14
27804,10402
27804,18
27804,10749
27813,35
27813,27
27815,27
27832,27
27854,18
27854,36
27854,10749
27854,53
27873,878
27919,18
27932,28
27932,12
27932,18
27932,53
27936,28
27936,35
27936,80
27944,53
27944,28
27944,12
27945,28
27945,18
27945,37
27957,28
27957,12
27957,18
27957,36
27957,10752
27969,28
27969,35
27969,18
27973,80
27973,18
28000,18
28005,18
28005,36
28005,10749
28019,28
28019,80
28019,9648
28019,53
28028,80
28028,18
28029,18
28029,10749
28032,16
28032,18
28032,10751
28032,14
28036,99
28053,18
28053,35
28089,18
28089,36
28090,27
28090,53
28090,28
28110,28
28110,80
28110,18
28117,14
28117,35
28117,10749
28136,99
28170,35
28170,27
28170,9648
28172,27
28177,27
28178,18
28178,10751
28180,27
28188,27
28200,18
28200,10749
28211,18
28211,53
28211,9648
28260,35
28260,878
28260,10749
28260,27
28284,18
28284,10749
28288,35
28288,10402
28288,10749
28313,18
28349,27
28349,35
28355,27
28355,9648
28355,53
28426,12
28426,35
28426,10749
28426,878
28426,10752
28437,878
28437,27
28448,18
28448,36
28448,37
28465,28
28465,12
28465,53
28499,27
28499,53
28501,14
28501,27
28501,18
28503,27
28503,53
28504,35
28504,27
28509,27
28509,878
28510,12
28510,28
28510,878
28510,53
28522,27
28522,878
28571,18
28571,10749
28580,18
28585,27
28640,28
28640,27
28640,53
28671,27
28671,53
28677,28
28677,12
28677,35
28684,27
28686,27
28687,27
28687,878
28687,53
28733,27
28739,27
28746,27
28746,53
28871,35
28871,18
28881,28
28881,18
28891,80
28891,18
28891,53
28893,28
28893,12
28893,27
28893,878
28910,27
28910,9648
28925,28
28925,27
28932,18
28932,28
28940,35
28940,27
28941,27
28941,878
28942,27
28942,878
28942,53
28963,28
28963,12
28963,18
28963,10751
28963,14
28966,28
28966,18
28966,10749
28966,10752
28978,35
28978,18
29032,28
29032,18
29032,10752
29032,36
29032,53
29047,99
29056,35
29056,14
29056,27
29058,27
29058,878
29066,12
29066,14
29066,28
29071,14
29071,27
29076,28
29076,35
29076,10749
29076,53
29101,18
29101,35
29101,80
29109,53
29109,10749
29143,18
29143,27
29143,9648
29143,53
29146,18
29146,10749
29146,878
29150,35
29150,18
29159,80
29159,27
29159,9648
29159,53
29161,27
29161,53
29193,80
29193,18
29193,9648
29193,53
29231,28
29231,80
29231,18
29231,53
29237,18
29237,27
29237,53
29244,28
29244,18
29244,37
29266,10752
29266,18
29266,36
29266,10749
29286,35
29286,27
29286,9648
29293,10770
29293,27
29361,9648
29361,28
29369,35
29369,80
29369,9648
29383,18
29383,10752
29393,27
29393,53
29406,18
29424,9648
29424,27
29424,18
29425,28
29425,27
29425,53
29426,27
29426,878
29427,9648
29427,27
29427,28
29437,27
29463,18
29463,10402
29463,10749
29464,35
29473,35
29473,28
29473,80
29478,10749
29478,18
29481,53
29481,80
29483,9648
29483,18
29491,27
29512,9648
29512,27
29514,27
29514,53
29564,28
29564,35
29564,80
29564,53
29582,10752
29584,12
29584,18
29584,36
29611,27
29611,53
29715,10752
29715,37
29723,28
29723,18
29723,53
29740,80
29740,18
29760,10751
29760,18
29760,10749
29760,10770
29787,53
29787,18
29787,27
29787,878
29797,80
29797,18
29797,27
29797,9648
29798,27
29854,27
29856,35
29883,27
29912,18
29923,27
29923,53
29938,27
29938,878
29946,10749
29946,18
29963,18
29963,10749
29993,18
29993,10749
29996,18
29996,36
29996,10749
29996,10752
30018,80
30018,18
30018,9648
30018,53
30019,35
30019,18
30023,35
30049,27
30049,878
30062,27
30072,18
30072,9648
30072,10749
30082,18
30082,10749
30128,35
30128,18
30168,35
30168,99
30194,878
30194,53
30197,35
30237,18
30237,10749
30266,12
30266,18
30266,28
30266,878
30289,10770
30289,28
30289,12
30289,878
30302,18
30302,10749
30302,10752
30315,27
30315,878
30330,35
30330,18
30331,35
30331,18
30331,10749
30374,878
30385,27
30388,35
30388,27
30402,27
30402,53
30432,10752
30432,18
30432,36
30449,27
30497,27
30527,18
30527,36
30548,35
30548,10749
30566,27
30566,53
30579,27
30588,35
30588,80
30588,18
30593,16
30593,35
30593,18
30596,18
30596,28
30596,36
30618,53
30618,28
30618,18
30619,28
30633,18
30634,35
30637,18
30637,27
30637,53
30637,80
30641,53
30641,27
30641,10770
30645,35
30690,35
30779,53
30785,35
30785,27
30806,28
30806,53
30815,9648
30815,53
30870,35
30870,27
30875,27
30890,35
30890,18
30923,14
30923,10751
30924,35
30924,27
30941,28
30941,80
30941,18
30941,53
30943,18
30943,9648
30973,18
30973,36
30999,28
30999,12
30999,10751
30999,14
31002,28
31002,12
31002,80
31002,53
31005,10749
31005,18
31011,878
31011,18
31011,10749
31011,14
31016,35
31016,18
31016,10749
31023,18
31037,18
31037,36
31042,878
31060,35
31129,27
31129,12
31129,14
31142,18
31150,27
31150,53
31162,28
31175,18
31175,35
31179,10749
31179,18
31196,27
31196,878
31196,53
31225,99
31246,35
31246,10749
31261,28
31261,16
31261,878
31287,27
31299,18
31299,10749
31357,35
31357,18
31357,10749
31359,35
31395,28
31395,35
31414,18
31510,12
31510,18
31516,35
31516,10402
31516,10749
31522,35
31522,18
31522,10749
31525,18
31525,36
31526,18
31526,36
31526,10749
31527,18
31527,36
31527,10749
31563,35
31583,18
31583,28
31583,53
31583,80
31586,35
31586,18
31586,10751
31586,14
31586,878
31593,18
31593,9648
31593,53
31593,80
31608,35
31611,18
31618,28
31618,18
31618,10749
31618,53
31626,18
31626,10769
31626,10749
31629,27
31629,14
31629,53
31633,28
31633,35
31633,10749
31633,53
31640,80
31640,18
31640,53
31642,36
31642,10752
31642,28
31642,18
31643,35
31646,27
31647,14
31647,878
31647,27
31650,80
31650,18
31650,10749
31650,53
31657,18
31657,10749
31657,10752
31659,35
31659,80
31662,18
31667,18
31667,80
31667,53
31668,28
31668,35
31668,18
31668,36
31671,28
31671,12
31671,53
31674,35
31674,10749
31675,18
31675,36
31675,10752
31682,18
31682,878
31682,53
31701,80
31701,18
31701,9648
31701,53
31723,35
31723,18
31821,35
31821,10749
31867,28
31867,878
31867,53
31867,80
31909,9648
31909,878
31909,27
31915,27
31915,878
31922,28
31922,53
31922,10749
31935,18
31935,28
31935,10752
31945,18
31947,28
31947,27
32005,28
32005,12
32005,18
32005,53
32048,53
32052,18
32052,10752
32085,16
32085,14
32144,18
32144,10749
32147,12
32147,16
32147,10751
32147,878
32151,53
32151,28
32173,27
32202,16
32202,35
32202,18
32206,10770
32206,878
32221,18
32250,27
32275,37
32307,28
32307,12
32307,35
32307,10751
32307,14
32307,878
32316,35
32387,12
32387,28
32387,18
32387,80
32395,18
32456,18
32456,10749
32458,35
32499,18
32499,10749
32511,18
32511,10769
32523,18
32613,27
32617,28
32617,37
32617,12
32654,28
32654,12
32654,14
32657,12
32657,14
32657,10751
32669,80
32669,18
32669,9648
32678,28
32678,80
32678,18
32678,53
32695,80
32695,18
32695,53
32823,35
32845,28
32845,80
32855,18
32855,35
32855,10749
32856,35
32856,10749
32872,35
32872,10749
32909,12
32909,18
32909,28
32911,35
32911,18
32911,10751
32969,80
32969,18
32969,10749
32969,53
32985,12
32985,14
32985,28
32985,878
32990,18
33016,27
33016,9648
33016,53
33061,14
33061,27
33065,16
33065,35
33065,18
33155,35
33155,878
33157,36
33157,28
33157,18
33166,18
33196,28
33196,12
33196,18
33196,53
33217,35
33217,10751
33251,18
33251,10751
33258,35
33258,18
33258,10752
33273,28
33273,53
33273,18
33344,35
33344,18
33364,18
33364,10749
33365,35
33408,18
33408,53
33454,28
33454,12
33454,18
33468,27
33468,878
33470,99
33476,35
33477,35
33477,27
33482,35
33518,27
33518,878
33518,53
33519,27
33534,12
33534,16
33534,35
33534,18
33534,14
33539,16
33539,10751
33539,12
33542,80
33542,28
33542,35
33542,53
33555,14
33555,18
33555,27
33555,28
33555,53
33555,9648
33586,35
33586,10749
33613,28
33613,53
33613,80
33613,9648
33627,99
33644,35
33644,18
33644,10749
33667,18
33667,10749
33676,35
33680,18
33680,10749
33714,35
33714,18
33714,14
33762,28
33762,80
33762,18
33801,27
33851,80
33851,18
33851,28
33851,53
33870,18
33870,10749
33909,18
33909,80
33914,35
33914,10751
33927,80
33927,18
33927,53
33974,18
33974,10749
34004,27
34004,53
34014,28
34014,35
34014,18
34014,10749
34016,35
34016,10749
34086,35
34086,10751
34086,878
34098,27
34098,878
34106,35
34106,10749
34128,18
34128,35
34128,10749
34144,35
34144,10769
34170,10751
34170,35
34179,18
34179,28
34179,53
34182,18
34182,36
34223,35
34223,27
34308,18
34309,28
34309,53
34314,28
34314,53
34314,80
34322,35
34322,10749
34335,80
34335,18
34335,27
34335,53
34341,35
34376,14
34376,35
34376,878
34376,10749
34421,28
34421,18
34444,37
34444,18
34444,35
34444,10749
34449,18
34449,10752
34456,35
34456,10749
34461,10751
34461,14
34461,10402
34463,16
34479,27
34544,53
34544,28
34544,12
34544,35
34544,80
34549,35
34549,10751
34549,14
34549,878
34563,35
34573,10751
34573,14
34584,18
34584,10751
34584,14
34584,12
34586,18
34586,28
34636,18
34636,10751
34636,14
34636,12
34647,14
34647,18
34653,18
34653,10749
34723,28
34723,12
34723,18
34723,10751
34746,28
34746,80
34746,18
34746,53
34769,18
34769,28
34769,35
34769,80
34803,35
34806,35
34806,10749
34812,878
34813,28
34813,12
34813,80
34813,9648
34813,53
34836,99
34836,10769
34851,28
34851,878
34851,12
34851,53
34898,80
34898,18
34989,18
35019,35
35019,14
35026,35
35026,37
35026,12
35032,10402
35032,10749
35056,35
35073,12
35073,27
35073,878
35080,18
35080,9648
35080,53
35114,16
35119,18
35138,28
35138,35
35138,12
35153,53
35153,28
35153,12
35165,14
35165,18
35169,35
35196,18
35196,10749
35227,18
35379,18
35379,99
35428,35
35545,18
35545,28
35545,53
35545,10749
35552,14
35552,12
35552,28
35552,9648
35588,36
35588,28
35588,18
35588,37
35610,878
35614,14
35614,16
35614,878
35614,10751
35626,9648
35626,27
35626,35
35652,35
35652,10749
35683,53
35683,18
35688,35
35688,10749
35696,35
35696,18
35716,18
35716,10751
35733,27
35733,80
35759,27
35791,28
35791,12
35791,27
35791,878
35796,18
35851,18
35851,53
35854,28
35891,27
35891,878
35939,10752
35939,18
35939,36
35939,53
35946,27
36046,18
36046,10749
36047,53
36094,18
36094,10749
36095,80
36095,27
36095,9648
36095,53
36109,28
36109,53
36109,10749
36139,37
36139,878
36141,53
36141,80
36142,18
36142,27
36142,53
36142,80
36194,18
36194,10749
36196,35
36206,28
36206,37
36211,18
36211,10769
36224,27
36224,80
36224,18
36234,18
36243,12
36243,28
36243,18
36243,14
36259,14
36259,878
36259,10751
36272,28
36272,53
36278,28
36278,12
36278,35
36278,10751
36278,53
36299,35
36337,80
36344,12
36351,18
36351,80
36355,12
36355,10751
36362,18
36419,18
36419,27
36419,9648
36419,53
36443,35
36443,99
36511,28
36511,18
36511,14
36511,878
36511,53
36523,16
36523,10751
36557,12
36557,28
36557,53
36576,80
36576,35
36583,28
36583,53
36583,10752
36584,18
36584,53
36586,14
36586,27
36586,28
36586,53
36593,35
36593,80
36599,27
36599,9648
36599,53
36614,35
36614,18
36614,10749
36618,35
36618,53
36643,12
36643,28
36643,53
36647,27
36647,28
36648,878
36648,28
36648,27
36648,53
36648,12
36648,14
36657,12
36657,28
36657,878
36658,12
36658,28
36658,878
36658,53
36663,9648
36663,53
36668,12
36668,28
36668,878
36668,53
36669,12
36669,28
36669,53
36670,12
36670,28
36670,53
36677,878
36683,878
36683,12
36683,9648
36685,35
36685,27
36685,10402
36685,878
36686,27
36686,53
36691,35
36691,18
36691,10749
36696,10751
36696,16
36698,53
36698,878
36698,28
36738,99
36759,12
36759,10402
36759,10751
36762,27
36762,10402
36784,18
36797,35
36797,10751
36797,878
36799,18
36799,10749
36800,16
36800,18
36800,878
36800,53
36819,10751
36819,14
36819,878
36819,12
36819,35
36851,12
36851,18
36851,10752
36915,18
36915,9648
36915,53
36929,35
36929,10751
36955,28
36955,53
37003,10402
37003,99
37019,35
37032,28
37032,35
37034,28
37034,14
37056,35
37056,18
37056,10749
37080,18
37080,10749
37094,80
37094,18
37094,53
37135,12
37135,16
37135,18
37135,10751
37136,35
37136,80
37137,35
37137,80
37165,35
37165,18
37168,12
37168,18
37168,35
37168,10751
37169,27
37198,10749
37198,53
37198,80
37198,18
37206,18
37206,10751
37218,10752
37218,18
37218,10749
37218,28
37227,27
37233,18
37233,9648
37233,53
37234,18
37247,18
37257,18
37257,9648
37257,80
37284,27
37291,18
37291,35
37347,37
37414,80
37414,18
37414,53
37430,12
37430,14
37430,28
37460,28
37460,12
37460,80
37460,18
37460,10749
37460,53
37472,28
37472,36
37472,18
37495,35
37495,80
37495,18
37498,28
37498,12
37498,53
37502,878
37502,28
37502,35
37532,18
37536,35
37606,18
37606,10749
37641,35
37645,28
37645,80
37645,53
37653,35
37656,28
37656,878
37672,35
37672,18
37672,10749
37686,53
37686,878
37686,9648
37695,28
37695,53
37695,80
37695,18
37707,27
37707,53
37707,878
37710,28
37710,53
37710,10749
37714,28
37714,18
37714,53
37715,35
37715,18
37715,10749
37722,18
37722,10749
37724,28
37724,12
37724,53
37725,35
37725,14
37725,10749
37735,35
37753,80
37753,18
37753,9648
37779,12
37779,18
37779,10749
37786,35
37786,18
37786,10749
37799,18
37821,28
37821,35
37821,53
37821,10749
37822,35
37822,80
37822,18
37828,99
37828,10752
37833,35
37833,18
37834,28
37834,35
37843,878
37843,27
37843,35
37851,28
37851,878
37861,12
37861,18
37861,28
37861,14
37900,80
37900,18
37903,80
37903,18
37903,9648
37931,28
37931,12
37931,35
37933,12
37933,14
37933,16
37933,878
37935,27
37941,18
37941,10749
37950,18
37958,14
37958,28
37958,18
37964,35
37964,10749
38031,35
38031,18
38031,10749
38046,28
38046,878
38050,878
38050,53
38050,10749
38055,16
38055,28
38055,35
38055,10751
38055,878
38065,27
38073,35
38073,18
38073,10749
38117,18
38117,14
38117,10749
38135,18
38140,28
38140,12
38140,35
38140,10769
38142,16
38142,18
38142,10749
38153,28
38153,53
38167,18
38171,18
38171,35
38171,10749
38199,18
38199,53
38223,35
38223,18
38223,10751
38234,28
38234,53
38295,18
38295,10749
38295,53
38303,35
38303,10749
38317,35
38317,10749
38317,10751
38318,18
38318,10752
38319,35
38321,28
38321,878
38321,14
38321,53
38321,27
38322,80
38322,35
38322,28
38325,18
38325,53
38336,18
38336,10749
38356,28
38356,878
38356,12
38357,35
38357,18
38357,10749
38358,27
38358,18
38358,53
38363,18
38363,53
38365,35
38399,35
38407,18
38407,9648
38407,10749
38408,35
38408,10749
38408,18
38415,35
38415,18
38415,10769
38415,10749
38448,18
38448,10749
38541,27
38541,878
38541,18
38542,80
38542,18
38542,53
38543,10749
38543,12
38543,28
38543,36
38557,18
38560,28
38560,35
38560,80
38560,9648
38560,53
38568,18
38575,28
38575,12
38575,18
38575,10751
38579,10751
38579,35
38617,28
38617,80
38617,18
38617,9648
38617,53
38629,9648
38629,12
38629,53
38629,28
38637,18
38637,35
38637,53
38637,10749
38665,28
38665,12
38665,10749
38665,37
38687,18
38687,10749
38722,35
38722,18
38731,18
38731,10749
38731,35
38745,35
38753,18
38753,10749
38753,53
38757,16
38757,10751
38765,37
38778,35
38794,35
38809,18
38821,18
38821,28
38842,18
38842,35
38842,80
38850,80
38850,18
38850,9648
38850,53
38874,35
38925,18
38985,28
38985,53
38985,12
39002,28
39002,18
39013,18
39037,35
39037,10749
39045,16
39045,12
39045,10751
39053,35
39053,18
39053,10749
39141,35
39141,18
39141,10749
39154,27
39154,878
39164,27
39164,35
39164,9648
39166,18
39166,36
39166,10749
39166,53
39183,99
39209,37
39210,35
39210,18
39241,99
39254,28
39254,878
39254,18
39256,28
39256,18
39256,27
39256,878
39256,53
39264,878
39264,14
39283,27
39283,878
39303,27
39303,53
39303,9648
39314,12
39314,14
39314,18
39314,28
39314,878
39356,18
39356,35
39385,35
39401,18
39401,10751
39433,10770
39433,80
39433,18
39433,9648
39436,80
39436,27
39436,9648
39436,53
39446,10770
39446,80
39446,18
39446,9648
39451,35
39451,10749
39458,99
39462,14
39462,878
39462,10751
39464,878
39464,18
39464,27
39466,878
39466,28
39466,12
39466,14
39468,28
39468,878
39472,35
39472,10749
39473,18
39473,53
39473,9648
39486,18
39513,12
39513,35
39513,878
39514,28
39514,12
39514,35
39514,80
39514,53
39522,28
39522,12
39522,27
39522,878
39538,18
39538,53
39538,878
39691,35
39691,10751
39775,28
39781,35
39781,18
39800,35
39800,18
39806,18
39833,18
39833,28
39833,37
39833,10402
39833,10749
39844,80
39844,27
39844,53
39867,27
39868,27
39874,53
39874,27
39874,9648
39882,27
39895,35
39895,27
39899,27
39899,878
39938,18
39938,10751
39939,35
39939,80
39939,9648
39964,35
39964,10749
40001,35
40001,10749
40001,18
40026,27
40026,878
40026,53
40028,27
40028,878
40047,18
40047,10402
40047,10770
40095,28
40095,35
40095,18
40095,27
40095,878
40095,53
40168,27
40171,12
40171,28
40171,35
40171,14
40220,27
40229,27
40229,9648
40229,53
40231,27
40231,878
40241,27
40247,35
40247,18
40249,878
40249,27
40254,27
40264,27
40264,35
40341,27
40341,53
40342,27
40342,14
40343,27
40343,53
40364,27
40448,27
40465,27
40465,10769
40467,27
40494,18
40507,28
40507,18
40507,80
40507,53
40537,28
40537,12
40537,878
40537,53
40562,35
40562,18
40599,28
40599,27
40599,53
40634,18
40652,18
40652,10749
40660,18
40660,35
40688,16
40688,35
40688,10751
40769,18
40769,35
40794,35
40794,18
40794,10749
40805,28
40805,80
40805,35
40807,35
40807,18
40820,35
40820,18
40864,18
40895,35
40895,80
40895,18
40895,53
40920,10402
40920,18
40952,27
40952,53
40969,27
40969,53
40973,35
40973,18
40979,35
40979,18
40979,10749
40990,18
40990,80
40990,53
41123,18
41141,18
41141,36
41142,18
41142,36
41154,28
41154,35
41154,878
41201,16
41201,18
41210,35
41210,10749
41210,18
41211,10749
41211,35
41214,80
41214,18
41216,16
41216,12
41216,10751
41216,14
41227,99
41233,18
41233,10749
41280,10749
41280,35
41283,80
41283,18
41283,28
41283,53
41360,878
41360,53
41374,80
41374,53
41374,27
41393,53
41402,18
41402,27
41402,9648
41411,18
41411,36
41411,10752
41417,28
41417,12
41417,53
41436,27
41436,53
41439,27
41439,80
41445,27
41445,9648
41445,53
41446,27
41446,9648
41479,35
41479,18
41505,27
41505,9648
41505,53
41513,16
41513,10751
41513,12
41513,35
41513,14
41515,35
41515,10751
41515,16
41515,12
41521,10751
41521,35
41530,10749
41530,18
41536,28
41536,12
41545,18
41545,36
41556,35
41556,18
41556,10749
41579,10751
41579,35
41579,80
41587,18
41587,53
41592,18
41630,35
41630,10749
41662,18
41678,35
41678,18
41682,28
41703,18
41703,35
41733,35
41733,18
41759,27
41759,878
41759,53
41780,80
41780,35
41796,35
41796,18
41800,18
41800,878
41800,28
41800,10751
41800,14
41823,18
41823,10749
41841,12
41843,18
41843,10749
41940,36
41940,12
41940,35
41940,18
41955,28
41955,80
41967,14
41967,27
41974,18
41974,9648
41978,35
41978,28
41980,28
41980,35
41980,80
42078,16
42078,35
42078,14
42082,99
42082,10402
42086,35
42086,18
42086,10749
42149,18
42149,27
42149,53
42151,18
42151,28
42151,35
42188,18
42188,10749
42188,878
42194,80
42194,18
42194,28
42194,53
42194,878
42205,28
42205,53
42241,18
42296,99
42297,18
42297,10749
42345,18
42345,36
42347,28
42347,18
42347,10769
42347,53
42481,80
42481,18
42497,18
42497,10749
42561,18
42571,80
42571,18
42571,9648
42571,10749
42571,53
42585,18
42603,18
42603,36
42607,18
42607,10402
42607,10749
42615,18
42618,35
42618,18
42618,10402
42618,10749
42661,28
42661,12
42661,18
42661,36
42661,10749
42683,80
42683,18
42684,878
42688,35
42688,18
42688,10402
42701,37
42702,18
42702,36
42702,80
42707,9648
42707,53
42754,35
42754,10749
42807,80
42807,28
42807,18
42870,878
42870,27
42888,35
42888,18
42888,10749
42889,35
42910,99
42916,27
42916,9648
42916,14
42916,28
42949,16
42949,12
42949,14
42949,10751
42952,28
42952,18
42952,53
42966,18
42966,53
42966,80
42971,53
42971,10751
43039,18
43039,35
43039,10749
43045,27
43074,28
43074,14
43074,35
43083,35
43083,36
43089,53
43089,27
43089,9648
43090,18
43090,28
43090,35
43090,37
43120,878
43149,12
43149,27
43149,28
43149,878
43212,10749
43212,35
43212,18
43213,28
43213,80
43213,53
43219,18
43228,18
43228,14
43228,27
43228,878
43266,18
43306,18
43306,10749
43306,10752
43317,35
43332,28
43332,12
43332,18
43332,36
43347,18
43347,35
43347,10749
43353,878
43367,12
43367,37
43417,28
43417,37
43418,18
43418,36
43418,10752
43432,18
43432,10769
43434,80
43434,18
43434,53
43434,36
43539,10749
43539,18
43539,53
43539,80
43546,35
43546,10402
43549,53
43549,18
43552,9648
43552,27
43552,53
43566,18
43566,53
43593,35
43593,27
43595,35
43600,35
43600,18
43600,10402
43600,10749
43610,18
43612,35
43619,18
43619,10749
43664,18
43664,10749
43670,18
43670,10402
43670,10749
43742,18
43742,10749
43754,18
43754,53
43754,9648
43829,37
43829,80
43829,18
43829,36
43839,18
43839,10402
43839,10749
43875,18
43875,36
43881,10402
43881,18
43881,10749
43884,28
43884,12
43884,18
43884,10752
43896,18
43919,27
43919,35
43919,53
43923,35
43923,18
43930,28
43931,18
43931,27
43931,9648
43931,53
43933,18
43933,53
43933,878
43935,28
43935,35
43935,27
43935,9648
43935,878
43935,53
43937,18
43937,10751
43942,99
43947,53
43947,80
43947,27
43949,10749
43949,18
43959,10751
43959,28
43959,18
43987,28
43987,35
44009,35
44009,18
44010,35
44010,18
44010,10751
44037,27
44037,28
44037,878
44037,53
44040,27
44040,9648
44040,53
44046,53
44048,28
44048,53
44092,36
44092,28
44113,18
44115,12
44115,18
44115,53
44129,18
44133,28
44133,80
44133,18
44133,10751
44133,10769
44133,53
44147,28
44147,35
44191,35
44214,18
44214,53
44216,878
44216,28
44247,53
44247,27
44247,9648
44250,53
44250,27
44250,35
44264,18
44264,12
44264,37
44289,9648
44289,53
44289,27
44411,18
44411,10749
44413,18
44413,10769
44425,28
44425,35
44425,80
44470,35
44470,27
44546,878
44549,18
44549,35
44560,18
44564,35
44564,18
44565,35
44565,18
44566,35
44566,18
44566,10402
44566,10749
44571,28
44571,53
44571,878
44593,35
44593,18
44593,10749
44603,18
44603,14
44625,18
44625,27
44625,9648
44625,53
44629,18
44629,53
44629,80
44634,18
44639,99
44646,53
44673,18
44673,27
44673,53
44673,10769
44687,35
44687,27
44695,28
44695,18
44716,18
44718,35
44718,18
44718,9648
44745,12
44745,28
44745,53
44754,18
44807,35
44807,10402
44807,10749
44807,10769
44826,12
44826,18
44826,10751
44833,53
44833,28
44833,12
44833,878
44835,18
44839,53
44839,18
44839,27
44864,14
44864,35
44864,10402
44864,10749
44865,28
44865,18
44865,36
44877,28
44877,53
44877,80
44877,10749
44895,80
44895,35
44896,16
44896,35
44896,10751
44896,37
44896,12
44898,18
44898,36
44898,10769
44900,10751
44900,35
44912,12
44912,28
44912,53
44912,878
44932,27
44932,878
44943,28
44943,878
44945,80
44945,18
44945,53
44947,18
44947,36
44947,10402
44951,18
44951,10749
44977,28
44977,80
44977,53
44978,35
44978,10751
44991,35
44991,18
44991,10749
45013,35
45013,18
45013,10751
45094,18
45096,28
45096,878
45127,18
45127,10749
45132,35
45132,28
45132,18
45145,35
45145,10749
45162,28
45162,12
45162,16
45167,878
45167,18
45202,53
45202,18
45225,35
45225,18
45225,10749
45243,35
45269,18
45269,36
45272,18
45272,10749
45273,28
45273,27
45273,53
45317,18
45324,80
45324,35
45324,18
45556,878
45593,18
45593,53
45610,28
45610,53
45610,80
45612,53
45612,878
45612,9648
45649,35
45649,18
45649,14
45649,27
45649,9648
45657,27
45657,53
45658,35
45658,18
45658,10749
45708,35
45708,10749
45712,18
45712,28
45712,53
45712,80
45725,12
45725,35
45725,10751
45745,16
45745,14
45757,18
45757,10751
45772,16
45772,10751
45778,27
45778,53
45779,27
45779,878
45779,53
45861,18
45861,35
45961,35
45961,27
45966,99
46025,14
46025,27
46025,9648
46026,35
46028,18
46028,35
46094,35
46094,10751
46101,18
46101,10769
46101,53
46103,28
46103,53
46138,35
46138,18
46138,36
46146,14
46146,27
46195,16
46195,12
46195,35
46195,10751
46198,35
46221,27
46221,53
46221,9648
46261,14
46261,27
46261,53
46332,18
46332,36
46336,35
46336,18
46336,14
46336,10749
46342,18
46342,27
46342,53
46342,80
46364,10769
46364,27
46364,878
46364,53
46368,28
46368,27
46368,878
46368,53
46429,28
46429,27
46498,14
46498,35
46498,12
46522,28
46522,12
46522,878
46522,27
46523,28
46523,35
46528,12
46528,14
46528,28
46528,37
46528,53
46529,28
46529,53
46529,878
46529,12
46541,12
46541,28
46541,53
46548,27
46563,18
46563,10749
46584,35
46595,99
46625,18
46625,53
46689,99
46691,18
46705,18
46705,10749
46713,28
46713,12
46713,53
46717,18
46717,10749
46727,10749
46727,18
46727,80
46729,35
46729,18
46729,14
46729,10749
46729,878
46734,18
46734,10749
46734,10769
46738,18
46738,10752
46738,9648
46812,28
46812,12
46812,35
46828,35
46829,35
46829,18
46838,35
46838,27
46849,18
46871,18
46883,18
46883,10749
46889,35
46889,18
46889,10749
46891,10749
46902,35
46902,18
46902,10749
46924,18
46924,35
46924,14
46989,18
47034,18
47034,35
47034,10769
47038,27
47038,9648
47038,53
47065,12
47065,14
47065,27
47065,28
47065,53
47065,878
47088,35
47090,27
47120,18
47122,18
47139,28
47139,35
47139,53
47166,16
47168,14
47168,18
47168,35
47168,10751
47168,12
47177,27
47177,28
47194,27
47194,53
47237,18
47237,35
47288,16
47288,18
47288,10751
47327,14
47327,53
47327,28
47327,80
47359,18
47359,10749
47386,27
47386,53
47407,35
47410,80
47410,12
47410,53
47410,27
47410,28
47435,18
47435,10769
47435,10752
47491,99
47491,18
47497,10749
47497,35
47497,18
47502,35
47502,80
47502,18
47518,27
47540,18
47540,9648
47540,10749
47542,10749
47542,10751
47542,16
47542,18
47607,10749
47607,35
47607,18
47620,18
47620,27
47620,878
47655,14
47655,27
47655,53
47676,18
47676,10749
47753,99
47760,18
47760,10749
47762,35
47816,28
47816,35
47816,10749
47821,18
47845,35
47871,28
47871,35
47878,35
47880,35
47880,18
47889,18
