movie_id,amazon_title,rating,amazon_link
4421,G.I. Jane,4.7 out of 5 stars,www.amazon.com/G-I-Jane-Demi-Moore/dp/1558908315/ref=sr_1_2?dchild=1&keywords=dvd+movie+%22G.I.+Jane%22&qid=1590987461&sr=8-2
4442,The Brothers Grimm,3.7 out of 5 stars,www.amazon.com/Brothers-Grimm-Matt-Damon/dp/B004SEUIWY/ref=sr_1_4?dchild=1&keywords=dvd+movie+%22The+Brothers+Grimm%22&qid=1590987469&sr=8-4
4464,Seabiscuit,4.8 out of 5 stars,www.amazon.com/Seabiscuit-Tobey-Maguire/dp/B00NM7LSAY/ref=sr_1_2?dchild=1&keywords=dvd+movie+%22Seabiscuit%22&qid=1590987471&sr=8-2
4477,The Devil's Own,4.5 out of 5 stars,www.amazon.com/Devils-Own-Ruben-Blades/dp/0767802578/ref=sr_1_3?dchild=1&keywords=dvd+movie+%22The+Devil%27s+Own%22&qid=1590987478&sr=8-3
4478,Indecent Proposal,4.4 out of 5 stars,www.amazon.com/Indecent-Proposal-David-C-Potter/dp/B074GTWPBD/ref=sr_1_1?dchild=1&keywords=dvd+movie+%22Indecent+Proposal%22&qid=1590987480&sr=8-1
4480,Jean de Florette,4.3 out of 5 stars,www.amazon.com/Jean-de-Florette/dp/B0001DD3I2/ref=sr_1_8?dchild=1&keywords=dvd+movie+%22Jean+de+Florette%22&qid=1590987482&sr=8-8
4488,Friday the 13th,4.3 out of 5 stars,www.amazon.com/Friday-13th-Betsy-Palmer/dp/B071HV6LBT/ref=sr_1_3?dchild=1&keywords=dvd+movie+%22Friday+the+13th%22&qid=1590987485&sr=8-3
4512,The Assassination of Jesse James by the Coward Robert Ford,4.2 out of 5 stars,www.amazon.com/Assassination-Jesse-James-Coward-Robert/dp/B0010DR4BO/ref=sr_1_1?dchild=1&keywords=dvd+movie+%22The+Assassination+of+Jesse+James+by+the+Coward+Robert+Ford%22&qid=1590987487&sr=8-1
4513,30 Days of Night,4.5 out of 5 stars,www.amazon.com/30-Days-Night-Josh-Hartnett/dp/B00111YM5Q/ref=sr_1_6?dchild=1&keywords=dvd+movie+%2230+Days+of+Night%22&qid=1590987489&sr=8-6
4517,Elizabeth: The Golden Age,4.5 out of 5 stars,www.amazon.com/Elizabeth-Golden-Age-Cate-Blanchett/dp/B07FQNRXB8/ref=sr_1_1?dchild=1&keywords=dvd+movie+%22Elizabeth%3A+The+Golden+Age%22&qid=1590987495&sr=8-1
4538,The Darjeeling Limited,4.5 out of 5 stars,www.amazon.com/Darjeeling-Limited-Owen-Wilson/dp/B0011EBDE6/ref=sr_1_2?dchild=1&keywords=dvd+movie+%22The+Darjeeling+Limited%22&qid=1590987507&sr=8-2
4547,Panic Room,4.5 out of 5 stars,www.amazon.com/Panic-Room-Jodie-Foster/dp/B000JCMYG2/ref=sr_1_2?dchild=1&keywords=dvd+movie+%22Panic+Room%22&qid=1590987509&sr=8-2
4552,A Tale of Two Sisters,4.3 out of 5 stars,www.amazon.com/Tale-Two-Sisters/dp/B000GSYRY6/ref=sr_1_2?dchild=1&keywords=dvd+movie+%22A+Tale+of+Two+Sisters%22&qid=1590987515&sr=8-2
4553,The Machinist,4.0 out of 5 stars,www.amazon.com/Machinist-Christian-Bale/dp/B071Z7GBTM/ref=sr_1_1?dchild=1&keywords=dvd+movie+%22The+Machinist%22&qid=1590987517&sr=8-1
4564,Sex and the City: The Movie,4.6 out of 5 stars,www.amazon.com/Sex-City-Sarah-Jessica-Parker/dp/B0091XI20C/ref=sr_1_fkmr0_1?dchild=1&keywords=dvd+movie+%22Sex+and+the+City%22+2008&qid=1590987522&sr=8-1-fkmr0
4566,Michael Clayton,4.4 out of 5 stars,www.amazon.com/Michael-Clayton-George-Clooney/dp/B00149KENO/ref=sr_1_2?dchild=1&keywords=dvd+movie+%22Michael+Clayton%22&qid=1590987524&sr=8-2
4584,Sense and Sensibility,4.8 out of 5 stars,www.amazon.com/Sense-Sensibility-Hugh-Grant/dp/B008GVSOCQ/ref=sr_1_2?dchild=1&keywords=dvd+movie+%22Sense+and+Sensibility%22&qid=1590987526&sr=8-2
4587,Mermaids,4.6 out of 5 stars,www.amazon.com/Mermaids-Cher/dp/B0000542C7/ref=sr_1_9?dchild=1&keywords=dvd+movie+%22Mermaids%22+1990&qid=1590987531&sr=8-9
4593,The Discreet Charm of the Bourgeoisie,4.0 out of 5 stars,www.amazon.com/Discreet-Charm-Bourgeoisie-St%C3%A9phane-Audran/dp/B00GG4F0E0/ref=sr_1_1?dchild=1&keywords=dvd+movie+%22The+Discreet+Charm+of+the+Bourgeoisie%22&qid=1590987537&sr=8-1
4597,Armored,4.4 out of 5 stars,www.amazon.com/Armored-Matt-Dillon/dp/B0037LNTRK/ref=sr_1_14?dchild=1&keywords=dvd+movie+%22Armored%22&qid=1590987539&sr=8-14
4614,The Sum of All Fears,4.4 out of 5 stars,www.amazon.com/Sum-All-Fears-Ben-Affleck/dp/B000HZGN68/ref=sr_1_1?dchild=1&keywords=dvd+movie+%22The+Sum+of+All+Fears%22&qid=1590987546&sr=8-1
4629,December Boys,4.5 out of 5 stars,www.amazon.com/Daniel-Radcliffe/dp/B000XFVIN0/ref=sr_1_2?dchild=1&keywords=dvd+movie+%22December+Boys%22&qid=1590987552&sr=8-2
4638,Hot Fuzz,5.0 out of 5 stars,www.amazon.com/Hot-Fuzz-Edgar-Wright/dp/B0085LJT9E/ref=sr_1_16?dchild=1&keywords=dvd+movie+%22Hot+Fuzz%22&qid=1590987555&sr=8-16
4643,The Guardian,4.7 out of 5 stars,www.amazon.com/Guardian-Kevin-Costner/dp/B000KF0GWW/ref=sr_1_3?dchild=1&keywords=dvd+movie+%22The+Guardian%22&qid=1590987557&sr=8-3
4689,Sympathy for Mr. Vengeance,4.0 out of 5 stars,www.amazon.com/Sympathy-Mr-Vengeance-Kang-ho-Song/dp/B000BGH2A4/ref=sr_1_fkmr0_1?dchild=1&keywords=dvd+movie+%22Sympathy+for+Mr.+Vengeance%22&qid=1590987560&sr=8-1-fkmr0
4703,Daisy Miller,3.7 out of 5 stars,www.amazon.com/Daisy-Miller-Cybill-Shepherd/dp/B00009RXKB/ref=sr_1_2?dchild=1&keywords=dvd+movie+%22Daisy+Miller%22&qid=1590987562&sr=8-2
4723,Southland Tales,4.4 out of 5 stars,www.amazon.com/Southland-Tales-Sarah-Gellar/dp/B0011VIO3W/ref=sr_1_2?dchild=1&keywords=dvd+movie+%22Southland+Tales%22&qid=1590987574&sr=8-2
4771,Gone Baby Gone,4.2 out of 5 stars,www.amazon.com/Gone-Baby-Casey-Affleck/dp/B006RXPUR2/ref=sr_1_1?dchild=1&keywords=dvd+movie+%22Gone+Baby+Gone%22&qid=1590987581&sr=8-1
4806,Runaway Bride,4.6 out of 5 stars,www.amazon.com/Runaway-Bride-Julia-Roberts/dp/B072ZLF77G/ref=sr_1_1?dchild=1&keywords=dvd+movie+%22Runaway+Bride%22&qid=1590987583&sr=8-1
4808,Charade,4.6 out of 5 stars,www.amazon.com/Charade-Audrey-Hepburn/dp/B006TTC5WC/ref=sr_1_6?dchild=1&keywords=dvd+movie+%22Charade%22&qid=1590987585&sr=8-6
4824,The Jackal,4.5 out of 5 stars,www.amazon.com/Jackal-Bruce-Willis/dp/B001VLXQSU/ref=sr_1_4?dchild=1&keywords=dvd+movie+%22The+Jackal%22&qid=1590987587&sr=8-4
4825,Guys and Dolls,4.5 out of 5 stars,www.amazon.com/Guys-Dolls-Marlon-Brando/dp/0792844823/ref=sr_1_2?dchild=1&keywords=dvd+movie+%22Guys+and+Dolls%22&qid=1590987589&sr=8-2
4836,Layer Cake,4.3 out of 5 stars,www.amazon.com/Layer-Cake-Daniel-Craig/dp/B000LPIDS0/ref=sr_1_1?dchild=1&keywords=dvd+movie+%22Layer+Cake%22&qid=1590987591&sr=8-1
4910,The Man Who Haunted Himself,4.2 out of 5 stars,www.amazon.com/Man-Who-Haunted-Himself/dp/B00005RYLJ/ref=sr_1_2?dchild=1&keywords=dvd+movie+%22The+Man+Who+Haunted+Himself%22&qid=1590987602&sr=8-2
4911,Dark Blue,3.8 out of 5 stars,www.amazon.com/Dark-Blue-Kurt-Russell/dp/B07NLD4LQ9/ref=sr_1_1?dchild=1&keywords=dvd+movie+%22Dark+Blue%22&qid=1590987605&sr=8-1
4912,Confessions of a Dangerous Mind,3.5 out of 5 stars,www.amazon.com/Confessions-Dangerous-Mind-Sam-Rockwell/dp/B00008XERA/ref=sr_1_2?dchild=1&keywords=dvd+movie+%22Confessions+of+a+Dangerous+Mind%22&qid=1590987607&sr=8-2
4913,"Sorry, Haters",3.5 out of 5 stars,www.amazon.com/Sorry-Haters-Robin-Wright/dp/B000FZEU10/ref=sr_1_1?dchild=1&keywords=dvd+movie+%22Sorry%2C+Haters%22&qid=1590987610&sr=8-1
4922,The Curious Case of Benjamin Button,4.7 out of 5 stars,www.amazon.com/Curious-Case-Benjamin-Button/dp/B00AEFXQ9S/ref=sr_1_fkmr0_1?dchild=1&keywords=dvd+movie+%22The+Curious+Case+of+Benjamin+Button%22+2008&qid=1590987614&sr=8-1-fkmr0
4927,Edge of Seventeen,4.5 out of 5 stars,www.amazon.com/Edge-Seventeen-Chris-Stafford/dp/B002L6G6KY/ref=sr_1_fkmr1_1?dchild=1&keywords=dvd+movie+%22Edge+of+Seventeen%22&qid=1590987617&sr=8-1-fkmr1
4929,Hang 'em High,4.5 out of 5 stars,www.amazon.com/Hang-em-High-Clint-Eastwood/dp/B001EYK61Y/ref=sr_1_fkmr1_1?dchild=1&keywords=dvd+movie+%22Hang+%27em+High%22+1968&qid=1590987622&sr=8-1-fkmr1
4935,Howl's Moving Castle,4.9 out of 5 stars,www.amazon.com/Howls-Moving-Castle-Christian-Bale/dp/B074121MFT/ref=sr_1_1?dchild=1&keywords=dvd+movie+%22Howl%27s+Moving+Castle%22&qid=1590987624&sr=8-1
4942,Leatherheads,4.0 out of 5 stars,www.amazon.com/Leatherheads-George-Clooney/dp/B001F8WU1S/ref=sr_1_1?dchild=1&keywords=dvd+movie+%22Leatherheads%22&qid=1590987626&sr=8-1
4944,Burn After Reading,4.0 out of 5 stars,www.amazon.com/Burn-After-Reading-George-Clooney/dp/B001N4ROW4/ref=sr_1_1?dchild=1&keywords=dvd+movie+%22Burn+After+Reading%22&qid=1590987628&sr=8-1
4951,10 Things I Hate About You,4.8 out of 5 stars,www.amazon.com/10-Things-Hate-About-You/dp/B0063T7JGU/ref=sr_1_2?dchild=1&keywords=dvd+movie+%2210+Things+I+Hate+About+You%22&qid=1590987635&sr=8-2
4954,Drop Zone,4.4 out of 5 stars,www.amazon.com/Drop-Zone-Wesley-Snipes/dp/B00000ILBN/ref=sr_1_2?dchild=1&keywords=dvd+movie+%22Drop+Zone%22&qid=1590987637&sr=8-2
4958,The Legend of Bagger Vance,4.6 out of 5 stars,www.amazon.com/Legend-Bagger-Vance-Will-Smith/dp/B074GV8426/ref=sr_1_3?dchild=1&keywords=dvd+movie+%22The+Legend+of+Bagger+Vance%22&qid=1590987640&sr=8-3
4960,"Synecdoche, New York",4.2 out of 5 stars,www.amazon.com/Synecdoche-York-Philip-Seymour-Hoffman/dp/B001ROXGTK/ref=sr_1_2?dchild=1&keywords=dvd+movie+%22Synecdoche%2C+New+York%22&qid=1590987647&sr=8-2
4964,Knocked Up,4.4 out of 5 stars,www.amazon.com/Knocked-Up-Seth-Rogen/dp/B000WDROY0/ref=sr_1_4?dchild=1&keywords=dvd+movie+%22Knocked+Up%22&qid=1590987653&sr=8-4
4965,Impostor,4.3 out of 5 stars,www.amazon.com/Impostor-Gary-Sinise/dp/B01F9RCEZM/ref=sr_1_9?dchild=1&keywords=dvd+movie+%22Impostor%22&qid=1590987655&sr=8-9
4967,Keeping The Faith,Amazon's Choice,www.amazon.com/Keeping-Faith-Ben-Stiller/dp/B00003CXHG/ref=sr_1_2?dchild=1&keywords=dvd+movie+%22Keeping+the+Faith%22&qid=1590987657&sr=8-2
4978,An American Tail,4.7 out of 5 stars,www.amazon.com/American-Tail-Dom-DeLuise/dp/B0000VV4W2/ref=sr_1_4?dchild=1&keywords=dvd+movie+%22An+American+Tail%22&qid=1590987664&sr=8-4
4982,American Gangster,4.6 out of 5 stars,www.amazon.com/American-Gangster-Denzel-Washington/dp/B001390BWO/ref=sr_1_1?dchild=1&keywords=dvd+movie+%22American+Gangster%22&qid=1590987666&sr=8-1
4985,The Longest Yard,4.7 out of 5 stars,www.amazon.com/Longest-Yard-Burt-Reynolds/dp/B072QKGDWK/ref=sr_1_8?dchild=1&keywords=dvd+movie+%22The+Longest+Yard%22&qid=1590987668&sr=8-8
4995,Boogie Nights,4.4 out of 5 stars,www.amazon.com/Boogie-Nights-Mark-Wahlberg/dp/B0030UHT3I/ref=sr_1_2?dchild=1&keywords=dvd+movie+%22Boogie+Nights%22&qid=1590987671&sr=8-2
4997,Wonderland,4.4 out of 5 stars,www.amazon.com/Wonderland-Val-Kilmer/dp/B07Y4T2MV8/ref=sr_1_3?dchild=1&keywords=dvd+movie+%22Wonderland%22&qid=1590987673&sr=8-3
5038,Vicky Cristina Barcelona,4.3 out of 5 stars,www.amazon.com/Vicky-Cristina-Barcelona-Javier-Bardem/dp/B001DJ7PR8/ref=sr_1_2?dchild=1&keywords=dvd+movie+%22Vicky+Cristina+Barcelona%22&qid=1590987675&sr=8-2
5121,The Sugarland Express,4.3 out of 5 stars,www.amazon.com/Sugarland-Express-Goldie-Hawn/dp/B00028HBIE/ref=sr_1_2?dchild=1&keywords=dvd+movie+%22The+Sugarland+Express%22&qid=1590987677&sr=8-2
5123,August Rush,4.8 out of 5 stars,www.amazon.com/August-Rush-Freddie-Highmore/dp/B0013JYSOQ/ref=sr_1_2?dchild=1&keywords=dvd+movie+%22August+Rush%22&qid=1590987680&sr=8-2
5125,Rendition,4.1 out of 5 stars,www.amazon.com/Rendition-Reese-Witherspoon/dp/B0091VSE4S/ref=sr_1_3?dchild=1&keywords=dvd+movie+%22Rendition%22&qid=1590987682&sr=8-3
5143,Hannah and Her Sisters,4.1 out of 5 stars,www.amazon.com/Hannah-Her-Sisters-Woody-Allen/dp/B00005O06J/ref=sr_1_2?dchild=1&keywords=dvd+movie+%22Hannah+and+Her+Sisters%22&qid=1590987693&sr=8-2
5153,Cabiria,3.6 out of 5 stars,www.amazon.com/Cabiria-Italia-Almirante-Manzini/dp/B00004Z4TJ/ref=sr_1_7?dchild=1&keywords=dvd+movie+%22Cabiria%22&qid=1590987695&sr=8-7
5168,To Be and to Have,4.1 out of 5 stars,www.amazon.com/Be-Have-Georges-Lopez/dp/B0002MFFG0/ref=sr_1_2?dchild=1&keywords=dvd+movie+%22To+Be+and+to+Have%22+2002&qid=1590987709&sr=8-2
5172,The Astronaut Farmer,4.6 out of 5 stars,www.amazon.com/Astronaut-Farmer-Paula-Weinstein/dp/B00005JPLE/ref=sr_1_3?dchild=1&keywords=dvd+movie+%22The+Astronaut+Farmer%22&qid=1590987711&sr=8-3
5174,Rush Hour 3,4.5 out of 5 stars,www.amazon.com/Rush-Hour-3-Chris-Tucker/dp/B00113N6K6/ref=sr_1_fkmr0_1?dchild=1&keywords=dvd+movie+%22Rush+Hour+3%22+2007&qid=1590987716&sr=8-1-fkmr0
5178,The Good Heart,4.2 out of 5 stars,www.amazon.com/Good-Heart-Paul-Dano/dp/B003L20IN8/ref=sr_1_5?dchild=1&keywords=dvd+movie+%22The+Good+Heart%22&qid=1590987727&sr=8-5
5185,The Private Life of Sherlock Holmes,4.4 out of 5 stars,www.amazon.com/Private-Life-Sherlock-Holmes/dp/B00005JKHF/ref=sr_1_6?dchild=1&keywords=dvd+movie+%22The+Private+Life+of+Sherlock+Holmes%22&qid=1590987730&sr=8-6
5201,Wild Orchids,4.0 out of 5 stars,www.amazon.com/Wild-Orchids-Greta-Garbo/dp/B002EAYEGK/ref=sr_1_4?dchild=1&keywords=dvd+movie+%22Wild+Orchids%22&qid=1590987732&sr=8-4
5203,Wild Orchid,4.0 out of 5 stars,www.amazon.com/Mickey-Rourke/dp/B00R9HWXRK/ref=sr_1_2?dchild=1&keywords=dvd+movie+%22Wild+Orchid%22&qid=1590987734&sr=8-2
5205,Pumping Iron,4.7 out of 5 stars,www.amazon.com/Pumping-Iron-Arnold-Schwarzenegger/dp/B00PGWMIJ8/ref=sr_1_8?dchild=1&keywords=dvd+movie+%22Pumping+Iron%22&qid=1590987741&sr=8-8
5206,The Boss of It All,4.1 out of 5 stars,www.amazon.com/Boss-All-Jean-Marc-Barr/dp/B000R7HY3C/ref=sr_1_2?dchild=1&keywords=dvd+movie+%22The+Boss+of+It+All%22&qid=1590987743&sr=8-2
5228,Stay Hungry,4.3 out of 5 stars,www.amazon.com/Stay-Hungry-Jeff-Bridges/dp/B00018YC3M/ref=sr_1_2?dchild=1&keywords=dvd+movie+%22Stay+Hungry%22&qid=1590987745&sr=8-2
5236,Kiss Kiss Bang Bang,4.3 out of 5 stars,www.amazon.com/Kiss-Bang-Robert-Downey-Jr/dp/B002QYUVY8/ref=sr_1_1?dchild=1&keywords=dvd+movie+%22Kiss+Kiss+Bang+Bang%22+2005&qid=1590987750&sr=8-1
5237,Dust Devil,4.1 out of 5 stars,www.amazon.com/Dust-Devil-Robert-John-Burke/dp/B015DYL8Z8/ref=sr_1_fkmr1_1?dchild=1&keywords=dvd+movie+%22Dust+Devil%22&qid=1590987752&sr=8-1-fkmr1
5279,Gosford Park,4.2 out of 5 stars,www.amazon.com/Gosford-Park-Maggie-Smith/dp/B000I543SM/ref=sr_1_1?dchild=1&keywords=dvd+movie+%22Gosford+Park%22&qid=1590987759&sr=8-1
5289,Chaos,3.8 out of 5 stars,www.amazon.com/Chaos-Jason-Statham/dp/B0010YVCB6/ref=sr_1_16?dchild=1&keywords=dvd+movie+%22Chaos%22+2005&qid=1590987763&sr=8-16
5333,Apartment Zero,4.1 out of 5 stars,www.amazon.com/Apartment-Zero-Hart-Bochner/dp/B000KJTFG6/ref=sr_1_3?dchild=1&keywords=dvd+movie+%22Apartment+Zero%22&qid=1590987765&sr=8-3
5375,Fred Claus,4.6 out of 5 stars,www.amazon.com/Fred-Claus-DVD/dp/B00384K4BU/ref=sr_1_3?dchild=1&keywords=dvd+movie+%22Fred+Claus%22&qid=1590987768&sr=8-3
5470,Beowulf,4.3 out of 5 stars,www.amazon.com/Beowulf-Ray-Winstone/dp/B0011NVC98/ref=sr_1_3?dchild=1&keywords=dvd+movie+%22Beowulf%22&qid=1590987775&sr=8-3
5483,Lisa and the Devil,3.0 out of 5 stars,www.amazon.com/Lisa-Devil-Telly-Savalas/dp/B011RO7RU8/ref=sr_1_3?dchild=1&keywords=dvd+movie+%22Lisa+and+the+Devil%22&qid=1590987777&sr=8-3
5491,Battlefield Earth,3.5 out of 5 stars,www.amazon.com/Battlefield-Earth-John-Travolta/dp/B00003CXIV/ref=sr_1_2?dchild=1&keywords=dvd+movie+%22Battlefield+Earth%22&qid=1590987779&sr=8-2
5494,George and the Dragon,4.3 out of 5 stars,www.amazon.com/George-Dragon-James-Purefoy/dp/B000MGUZCU/ref=sr_1_2?dchild=1&keywords=dvd+movie+%22George+and+the+Dragon%22&qid=1590987781&sr=8-2
5503,The Fugitive,4.7 out of 5 stars,www.amazon.com/Fugitive-Harrison-Ford/dp/B00005TNZ8/ref=sr_1_3?dchild=1&keywords=dvd+movie+%22The+Fugitive%22+1993&qid=1590987785&sr=8-3
5548,RoboCop,3.8 out of 5 stars,www.amazon.com/RoboCop-Joel-Kinnaman/dp/B00JL6L4UY/ref=sr_1_5?dchild=1&keywords=dvd+movie+%22RoboCop%22+1987&qid=1590987790&sr=8-5
5551,Space Cowboys,4.6 out of 5 stars,www.amazon.com/Space-Cowboys-Clint-Eastwood/dp/B003AWRMBA/ref=sr_1_3?dchild=1&keywords=dvd+movie+%22Space+Cowboys%22&qid=1590987800&sr=8-3
5559,Bee Movie,4.5 out of 5 stars,www.amazon.com/Bee-Movie-Jerry-Seinfeld/dp/B07CDVZ8PG/ref=sr_1_3?dchild=1&keywords=dvd+movie+%22Bee+Movie%22&qid=1590987807&sr=8-3
5677,Trancers,3.2 out of 5 stars,www.amazon.com/Trancers-Helen-Hunt/dp/B003Y51V8I/ref=sr_1_4?dchild=1&keywords=dvd+movie+%22Trancers%22&qid=1590987809&sr=8-4
5689,The Blue Lagoon,4.4 out of 5 stars,www.amazon.com/Blue-Lagoon-Christopher-Atkins/dp/B00IJFN118/ref=sr_1_1?dchild=1&keywords=dvd+movie+%22The+Blue+Lagoon%22&qid=1590987816&sr=8-1
5693,Hoosiers,4.7 out of 5 stars,www.amazon.com/Hoosiers-Gene-Hackman/dp/0792843592/ref=sr_1_5?dchild=1&keywords=dvd+movie+%22Hoosiers%22&qid=1590987818&sr=8-5
5698,The Great Train Robbery,4.2 out of 5 stars,www.amazon.com/Great-Train-Robbery-Sean-Connery/dp/B00LC4PDIC/ref=sr_1_1?dchild=1&keywords=dvd+movie+%22The+Great+Train+Robbery%22&qid=1590987820&sr=8-1
5722,Beyond the Valley of the Dolls,4.0 out of 5 stars,www.amazon.com/Beyond-Valley-Dolls/dp/B0036D7ABU/ref=sr_1_8?dchild=1&keywords=dvd+movie+%22Beyond+the+Valley+of+the+Dolls%22&qid=1590987831&sr=8-8
5769,Tom Jones,4.2 out of 5 stars,www.amazon.com/Tom-Jones-Albert-Finney/dp/B00005AUKE/ref=sr_1_13?dchild=1&keywords=dvd+movie+%22Tom+Jones%22&qid=1590987847&sr=8-13
5780,Torn Curtain,4.3 out of 5 stars,www.amazon.com/Torn-Curtain-Paul-Newman/dp/B000I9VOOE/ref=sr_1_2?dchild=1&keywords=dvd+movie+%22Torn+Curtain%22&qid=1590987849&sr=8-2
5820,The Sentinel,4.2 out of 5 stars,www.amazon.com/Sentinel-Michael-Douglas/dp/B009EELGFQ/ref=sr_1_4?dchild=1&keywords=dvd+movie+%22The+Sentinel%22&qid=1590987851&sr=8-4
5822,Sweet Sweetback's Baadasssss Song,4.1 out of 5 stars,www.amazon.com/Sweet-Sweetbacks-Baadasssss-Melvin-Peebles/dp/B01M3PET2F/ref=sr_1_2?dchild=1&keywords=dvd+movie+%22Sweet+Sweetback%27s+Baadasssss+Song%22&qid=1590987853&sr=8-2
5825,National Lampoon's Christmas Vacation,4.8 out of 5 stars,www.amazon.com/National-Lampoons-Christmas-Vacation-Chevy/dp/B000GOU4M4/ref=sr_1_fkmr0_1?dchild=1&keywords=dvd+movie+%22National+Lampoon%27s+Christmas+Vacation%22+1989&qid=1590987858&sr=8-1-fkmr0
5851,Showtime,4.3 out of 5 stars,www.amazon.com/Showtime-Robert-Niro/dp/B0091WLKO8/ref=sr_1_4?dchild=1&keywords=dvd+movie+%22Showtime%22+2002&qid=1590987867&sr=8-4
5852,Angel Eyes,4.6 out of 5 stars,www.amazon.com/Angel-Eyes-Terrence-Howard/dp/B06XZNQ79M/ref=sr_1_1?dchild=1&keywords=dvd+movie+%22Angel+Eyes%22&qid=1590987869&sr=8-1
5854,Family Plot,4.1 out of 5 stars,www.amazon.com/Family-Plot-Karen-Black/dp/B000CCW2UW/ref=sr_1_2?dchild=1&keywords=dvd+movie+%22Family+Plot%22&qid=1590987871&sr=8-2
5857,I Know Who Killed Me,4.1 out of 5 stars,www.amazon.com/I-Know-Who-Killed-Me/dp/B000W1SZA4/ref=sr_1_2?dchild=1&keywords=dvd+movie+%22I+Know+Who+Killed+Me%22&qid=1590987873&sr=8-2
5876,The Mist,4.1 out of 5 stars,www.amazon.com/Mist-William-Sadler/dp/B0010X745K/ref=sr_1_9?dchild=1&keywords=dvd+movie+%22The+Mist%22&qid=1590987875&sr=8-9
5894,Blue in the Face,4.4 out of 5 stars,www.amazon.com/Blue-Face-Michael-J-Fox/dp/B00606P044/ref=sr_1_2?dchild=1&keywords=dvd+movie+%22Blue+in+the+Face%22&qid=1590987878&sr=8-2
5896,Bolero,2.8 out of 5 stars,www.amazon.com/Bolero/dp/B000MV9094/ref=sr_1_8?dchild=1&keywords=dvd+movie+%22Bolero%22&qid=1590987880&sr=8-8
5898,Brain Dead,3.1 out of 5 stars,www.amazon.com/Brain-Dead-Bill-Pullman/dp/B000BRMMLC/ref=sr_1_4?dchild=1&keywords=dvd+movie+%22Brain+Dead%22&qid=1590987882&sr=8-4
5902,A Bridge Too Far,4.4 out of 5 stars,www.amazon.com/Bridge-Too-Far-Anthony-Hopkins/dp/B07JDL1FBL/ref=sr_1_2?dchild=1&keywords=dvd+movie+%22A+Bridge+Too+Far%22&qid=1590987884&sr=8-2
5915,Into the Wild,4.6 out of 5 stars,www.amazon.com/Into-Wild-Emile-Hirsch/dp/B071WRJ117/ref=sr_1_1?dchild=1&keywords=dvd+movie+%22Into+the+Wild%22&qid=1590987886&sr=8-1
5916,The Getaway,4.2 out of 5 stars,www.amazon.com/Getaway-Alec-Baldwin/dp/0783226993/ref=sr_1_16?dchild=1&keywords=dvd+movie+%22The+Getaway%22&qid=1590987889&sr=8-16
5919,The Towering Inferno,4.6 out of 5 stars,www.amazon.com/Towering-Inferno-Paul-Newman/dp/6305280762/ref=sr_1_2?dchild=1&keywords=dvd+movie+%22The+Towering+Inferno%22&qid=1590987891&sr=8-2
5923,The Sand Pebbles,4.6 out of 5 stars,www.amazon.com/Sand-Pebbles-Steve-McQueen/dp/B001TCXMX0/ref=sr_1_fkmr0_1?dchild=1&keywords=dvd+movie+%22The+Sand+Pebbles%22+1966&qid=1590987895&sr=8-1-fkmr0
5924,Papillon,4.4 out of 5 stars,www.amazon.com/Papillon-Charlie-Hunnam/dp/B07GJFS31Y/ref=sr_1_2?dchild=1&keywords=dvd+movie+%22Papillon%22&qid=1590987897&sr=8-2
5925,The Great Escape,4.7 out of 5 stars,www.amazon.com/Great-Escape-Steve-McQueen/dp/0792838408/ref=sr_1_4?dchild=1&keywords=dvd+movie+%22The+Great+Escape%22&qid=1590987899&sr=8-4
5937,John Rabe,4.2 out of 5 stars,www.amazon.com/John-Rabe-Steve-Buscemi/dp/B003PMWF62/ref=sr_1_2?dchild=1&keywords=dvd+movie+%22John+Rabe%22&qid=1590987902&sr=8-2
5955,The Pledge,3.7 out of 5 stars,www.amazon.com/Pledge-Jack-Nicholson/dp/B00005BCKG/ref=sr_1_2?dchild=1&keywords=dvd+movie+%22The+Pledge%22+2001&qid=1590987906&sr=8-2
5966,Along Came Polly,4.4 out of 5 stars,www.amazon.com/Along-Came-Polly-Ben-Stiller/dp/B001OBRNO0/ref=sr_1_2?dchild=1&keywords=dvd+movie+%22Along+Came+Polly%22&qid=1590987909&sr=8-2
5968,The Woman in Red,4.3 out of 5 stars,www.amazon.com/Woman-Red-Gene-Wilder/dp/B00005LQ0I/ref=sr_1_4?dchild=1&keywords=dvd+movie+%22The+Woman+in+Red%22&qid=1590987911&sr=8-4
5994,The Family Man,4.7 out of 5 stars,www.amazon.com/Family-Man-Nicolas-Cage/dp/B005F2JRUC/ref=sr_1_3?dchild=1&keywords=dvd+movie+%22The+Family+Man%22+2000&qid=1590987920&sr=8-3
6020,Sorority Boys,4.7 out of 5 stars,www.amazon.com/Sorority-Boys-Harland-Williams/dp/B00006ADFT/ref=sr_1_3?dchild=1&keywords=dvd+movie+%22Sorority+Boys%22&qid=1590987923&sr=8-3
6023,P.S. I Love You,4.6 out of 5 stars,www.amazon.com/P-S-I-Love-You-Beatles/dp/B0723CZXVR/ref=sr_1_2?dchild=1&keywords=dvd+movie+%22P.S.+I+Love+You%22&qid=1590987925&sr=8-2
6038,Shanghai Knights,4.4 out of 5 stars,www.amazon.com/Shanghai-Knights-Jackie-Chan/dp/B00005JLRQ/ref=sr_1_3?dchild=1&keywords=dvd+movie+%22Shanghai+Knights%22&qid=1590987927&sr=8-3
